gse_id,nnz,nrows,ncols,experiment,codec,level,file_bytes,raw_int32_bytes,ratio_vs_int32,ratio_vs_theory,write_median_s,read_median_s,write_mbps,read_mbps,H_value_bits,H_gap_bits,pz_default_bytes
GSE245073,15531226,171540,5724,alt_codec_raw,gzip-6,6,33508627,124249808,3.707994600912774,2.0659391974296977,6.583489324897528,0.38794369949027896,18.87294136410466,320.27793765758383,1.683080908799497,6.671551571880756,13312158
GSE245073,15531226,171540,5724,alt_codec_raw,gzip-9,9,31704517,124249808,3.918993877118519,1.9547086905672442,46.66199793992564,0.3628323948942125,2.6627622794884123,342.4440864389364,1.683080908799497,6.671551571880756,13312158
GSE245073,15531226,171540,5724,alt_codec_raw,bz2-9,9,18894342,124249808,6.576032549850108,1.1649108078180055,13.48486669268459,3.895028764847666,9.214018264444862,31.899586755647334,1.683080908799497,6.671551571880756,13312158
GSE245073,15531226,171540,5724,alt_codec_raw,brotli-1,1,37959248,124249808,3.273242083194061,2.340337559881366,0.5961601263843477,0.5712936902418733,208.41683719030794,217.48850043730633,1.683080908799497,6.671551571880756,13312158
GSE245073,15531226,171540,5724,alt_codec_raw,brotli-4,4,28038851,124249808,4.431344494109263,1.728705904058405,1.7781382496468723,0.3223059638403356,69.87634849240506,385.50266498187125,1.683080908799497,6.671551571880756,13312158
GSE245073,15531226,171540,5724,alt_codec_raw,brotli-11,11,18997997,124249808,6.540153048766141,1.171301547955152,292.59638717910275,0.26706587988883257,0.42464573536905903,465.2402922144887,1.683080908799497,6.671551571880756,13312158
GSE245073,15531226,171540,5724,alt_codec_raw,lzma-6,6,17511424,124249808,7.095357179404713,1.079648451260362,68.60435318015516,1.2807623818516731,1.8111067627694089,97.0123808761191,1.683080908799497,6.671551571880756,13312158
GSE267467,20426509,171540,12884,entropy,theory,0,22455838,163412072,7.277041519028666,1.0,0,0,0,0,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,entropy,value_entropy_only,0,3553192,163412072,45.990212776688495,6.319905232975396,0,0,0,0,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,zstd_level,zstd-1,1,16456094,163412072,9.93018586306082,0.7328202733947252,0.40900425938889384,0.11048506526276469,399.5363575043427,1479.0421819578958,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,zstd_level,zstd-2,2,16536761,163412072,9.881746008181409,0.7364125239612286,0.41440438898280263,0.11082947719842196,394.32997416149817,1474.4459337964533,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,zstd_level,zstd-3,3,16679633,163412072,9.797102370297955,0.7427748781201469,0.42733907233923674,0.11067122593522072,382.394408977136,1476.5542770408101,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,zstd_level,zstd-4,4,16746989,163412072,9.757698652575696,0.745774365260581,0.4635561993345618,0.11142623610794544,352.51836181800434,1466.549330820909,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,zstd_level,zstd-5,5,16612904,163412072,9.836454361019603,0.7398033124482836,0.47036172542721033,0.11072473367676139,347.41787685122443,1475.8407319998503,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,zstd_level,zstd-6,6,16540631,163412072,9.879433982899442,0.7365848622122155,0.48086201678961515,0.1107984147965908,339.8315240013964,1474.8592955955185,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,zstd_level,zstd-7,7,16531260,163412072,9.885034292606855,0.7361675542664793,0.49760248186066747,0.11150762112811208,328.39882829554824,1465.4789542344772,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,zstd_level,zstd-8,8,16504908,163412072,9.900816896404391,0.734994051013247,0.5090582501143217,0.11144365789368749,321.0085917737346,1466.3200678129945,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,zstd_level,zstd-9,9,16504438,163412072,9.901098843838245,0.7349731210447809,0.523735960945487,0.11184291960671544,312.0123195378763,1461.085534735881,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,zstd_level,zstd-10,10,16487071,163412072,9.911528372747348,0.7341997364440338,0.5575387282297015,0.11203377600759268,293.09546355437305,1458.5964860179786,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,zstd_level,zstd-12,12,16477844,163412072,9.917078472159343,0.7337888410843808,0.7176192658953369,0.11154230078682303,227.7141651097105,1465.0233216213571,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,zstd_level,zstd-15,15,16467286,163412072,9.923436806769494,0.7333186738353057,0.9983274918049574,0.11176141118630767,163.68583790530903,1462.1511151786553,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,zstd_level,zstd-19,19,16327735,163412072,10.008251113825647,0.727104209942932,1.8347102929838002,0.10764596471562982,89.06696202932507,1518.0510707641338,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,zstd_level,zstd-22,22,16322971,163412072,10.01117210831288,0.7268920602200115,2.5162834087386727,0.10776439309120178,64.94183899655123,1516.3827987385703,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,alt_codec_raw,lz4-0,0,87850923,163412072,1.8601064897178143,3.912163932148112,0.32160741090774536,0.14235855638980865,508.11040559906604,1147.8907636049796,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,alt_codec_raw,lz4-9,9,48874510,163412072,3.343503024378147,2.176472240632147,14.472986797336489,0.13422456569969654,11.29083265867922,1217.452790017628,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,alt_codec_raw,gzip-1,1,49245583,163412072,3.318309217701819,2.192996806990932,2.212923306040466,0.66740144463256,73.84443534664993,244.84824435758756,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,alt_codec_raw,gzip-6,6,43652980,163412072,3.743434514665436,1.9439478613876702,8.292658948805183,0.49409443978220224,19.705630366427236,330.73044107120967,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,alt_codec_raw,gzip-9,9,41332337,163412072,3.9536131721755776,1.8406053405129381,47.657761606387794,0.4681451008655131,3.4288658655360997,349.06286896494595,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,alt_codec_raw,bz2-9,9,24675248,163412072,6.622509812262069,1.0988343883696001,23.276096040848643,4.831422803457826,7.020596225123756,33.82276373805388,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,alt_codec_raw,brotli-1,1,48540804,163412072,3.3664887792134635,2.1616116958301146,0.7368547259829938,0.7143801269121468,221.76972778725374,228.7466655971186,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,alt_codec_raw,brotli-4,4,36515459,163412072,4.475147690187874,1.6261008625445308,2.266298603732139,0.4212227868847549,72.10526968109724,387.94689434669397,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,alt_codec_raw,brotli-11,11,25187169,163412072,6.487909458978895,1.1216311764273557,401.61421919986606,0.35145323863253,0.40688816328656147,464.9610646236191,1.391600432699896,7.403875753665793,17283294
GSE267467,20426509,171540,12884,alt_codec_raw,lzma-6,6,23659080,163412072,6.906949551715451,1.0535825496541085,78.9257825659588,1.6637335889972746,2.070452350135844,98.22009550128021,1.391600432699896,7.403875753665793,17283294
